ano,trimestre,categoria,tipo,instituicao,indice,reclamacoes_procedentes,reclamacoes_total,total_clientes
2020,2º,Menos de quatro milhões de clientes,Conglomerado,INDUSTRIAL DO BRASIL (conglomerado),235.01,15.0,47.0,63827.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,INDUSVAL (conglomerado),,6.0,7.0,5169.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,INTER (conglomerado),97.92,557.0,1401.0,5688290.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,ITAU (conglomerado),21.09,1750.0,9834.0,82959663.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,8.0,125684.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,265138.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,205116.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,LECCA (conglomerado),,9.0,19.0,25656.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,MÁXIMA (conglomerado),,9.0,25.0,83947.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,MERCANTIL DO BRASIL (conglomerado),30.73,99.0,256.0,3221087.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,MERCEDES-BENZ (conglomerado),,5.0,15.0,20615.0
2020,2º,Mais de quatro milhões de clientes,Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",3.13,35.0,277.0,11177083.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,MODAL (conglomerado),35.7,26.0,120.0,728248.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,1.0,2.0,580365.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,225.43,18.0,82.0,79846.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,NUBANK (conglomerado),0.18,1.0,11.0,5367754.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,OMNI (conglomerado),12.07,55.0,216.0,4553588.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,ORIGINAL (conglomerado),30.97,97.0,547.0,3131942.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,PAGBANK-PAGSEGURO (conglomerado),,0.0,3.0,935179.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,PAN (conglomerado),158.89,794.0,4807.0,4996952.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,PARANÁ BANCO (conglomerado),122.22,53.0,340.0,433617.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,0.0,1.0,1009.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",19.25,64.0,168.0,3322987.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,PINE (conglomerado),,1.0,2.0,11077.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,PLURAL (conglomerado),,0.0,2.0,5003.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,PORTO SEGURO (conglomerado),20.78,50.0,200.0,2405064.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,14.0,61.0,251875.0
2020,2º,Mais de quatro milhões de clientes,Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",3.55,17.0,90.0,4784859.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,RENDIMENTO (conglomerado),,1.0,5.0,22654.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,RODOBENS (conglomerado),,1.0,6.0,12852.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,SAFRA (conglomerado),281.78,771.0,2926.0,2736115.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,7.0,12.0,29536.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,SANTANDER (conglomerado),41.35,2040.0,11006.0,49334145.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,5.0,16.0,809031.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,SCANIA (conglomerado),,0.0,1.0,4328.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,6.0,84.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,SICREDI (conglomerado),0.0,0.0,2.0,4976262.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,SOCIETE GENERALE (conglomerado),,2.0,4.0,699.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,4.0,12.0,5517.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,SOCOPA (conglomerado),,0.0,2.0,24627.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,SOFISA (conglomerado),,7.0,35.0,250294.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,SOROCRED (conglomerado),,4.0,29.0,492314.0
2020,2º,Menos de quatro milhões de clientes,Banco/financeira,"VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,4.0,6.0,414053.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,VOLKSWAGEN (conglomerado),168.81,66.0,389.0,390958.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,VOLVO (conglomerado),,1.0,1.0,81.0
2020,2º,Mais de quatro milhões de clientes,Conglomerado,VOTORANTIM (conglomerado),3.47,33.0,561.0,9502980.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,VR (conglomerado),,0.0,1.0,69.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,WESTERN UNION (conglomerado),,7.0,14.0,1.0
2020,2º,Menos de quatro milhões de clientes,Conglomerado,YAMAHA MOTOR (conglomerado),,5.0,54.0,185004.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,ABC-BRASIL (conglomerado),,1.0,4.0,24119.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,AGIBANK (conglomerado),62.34,63.0,347.0,1010427.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,4.0,5.0,382287.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,3.0,10041.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,ALFA (conglomerado),87.5,36.0,134.0,411418.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,ANDBANK (conglomerado),,0.0,16.0,4305.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,27.0,41.0,1272781.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO ABN AMRO S.A.,,0.0,1.0,140.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO ARBI S.A.,,2.0,2.0,13286.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,,1.0,2.0,26883.0
2020,3º,Mais de quatro milhões de clientes,Banco/financeira,BANCO CSF S.A.,17.06,130.0,324.0,7618737.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DA AMAZONIA S.A.,,6.0,18.0,536163.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DE LA NACION ARGENTINA,,0.0,1.0,224.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DE LAGE LANDEN BRASIL S.A.,,2.0,2.0,35565.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DIGIMAIS S.A.,269.02,67.0,119.0,249049.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DIGIO S.A.,62.83,85.0,304.0,1352697.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,,19.0,63.0,1093478.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DO ESTADO DO PARÁ S.A.,,11.0,55.0,820900.0
2020,3º,Mais de quatro milhões de clientes,Banco/financeira,BANCO DO NORDESTE DO BRASIL S.A.,1.58,13.0,74.0,8195746.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO FIBRA S.A.,,0.0,5.0,163904.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO FORD S.A.,,0.0,2.0,408.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO INBURSA S.A.,,0.0,8.0,11855.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO LUSO BRASILEIRO S.A.,,0.0,1.0,10245.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO MONEO S.A.,,0.0,1.0,1258.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO OURINVEST S.A.,,0.0,2.0,39217.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO PAULISTA S.A.,,0.0,1.0,24424.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO RIBEIRAO PRETO S.A.,,1.0,1.0,4711.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO SEMEAR S.A.,,0.0,6.0,274701.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TOPÁZIO S.A.,,0.0,6.0,29098.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,,2.0,12.0,170340.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TRIANGULO S.A.,,9.0,49.0,1986156.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,BANCOOB (conglomerado),2.89,12.0,63.0,4139244.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BANESTES (conglomerado),,22.0,84.0,1312082.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,BANRISUL (conglomerado),27.15,138.0,866.0,5081434.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BARIGUI (conglomerado),,24.0,45.0,27533.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,BB (conglomerado),27.66,1878.0,8611.0,67894151.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,BBVA BRASIL BANCO DE INVESTIMENTO S.A.,,0.0,1.0,
2020,3º,Mais de quatro milhões de clientes,Conglomerado,BMG (conglomerado),236.73,1325.0,2376.0,5597083.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BMW (conglomerado),,1.0,4.0,26598.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BNP PARIBAS (conglomerado),332.0,864.0,1392.0,2602372.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BOCOM (conglomerado),,1.0,1.0,7711.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BOFA MERRILL LYNCH (conglomerado),,0.0,2.0,1663.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,BRADESCO (conglomerado),25.76,2551.0,11620.0,99010417.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BRB (conglomerado),80.11,78.0,378.0,973656.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,BTG PACTUAL (conglomerado),,5.0,25.0,499329.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,C6 BANK (conglomerado),220.48,599.0,1228.0,2716769.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado),49.1,6684.0,30074.0,136115003.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,8.0,64804.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,CCB (conglomerado),,15.0,236.0,243070.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,CITIBANK (conglomerado),,1.0,8.0,23698.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,277460.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,CREDIT SUISSE (conglomerado),,0.0,2.0,5105.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,CREFISA (conglomerado),38.24,74.0,381.0,1934829.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,DAYCOVAL (conglomerado),115.83,137.0,813.0,1182676.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,DEUTSCHE BANK S.A. - BANCO ALEMAO,,0.0,1.0,2429.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,893.56,91.0,372.0,101839.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,6.0,92257.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,GAZIN (conglomerado),,2.0,2.0,34889.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,GM (conglomerado),,15.0,68.0,320712.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,1.0,110696.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,GRUPO BONSUCESSO - BS2 (conglomerado),74.51,43.0,223.0,577035.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,GRUPO ZEMA (conglomerado),,2.0,6.0,421393.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,HERVAL - HS (conglomerado),,8.0,10.0,197002.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,HONDA (conglomerado),,25.0,53.0,466565.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,INDUSTRIAL DO BRASIL (conglomerado),,17.0,55.0,62754.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,INTER (conglomerado),126.38,869.0,1699.0,6875798.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,ITAU (conglomerado),32.3,2687.0,10657.0,83164395.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",,3.0,9.0,124278.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,280481.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,4.0,192212.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,LECCA (conglomerado),,6.0,12.0,25470.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,MÁXIMA (conglomerado),313.36,38.0,85.0,121263.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,MERCANTIL DO BRASIL (conglomerado),48.75,160.0,329.0,3281816.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,MERCEDES-BENZ (conglomerado),,2.0,7.0,20996.0
2020,3º,Mais de quatro milhões de clientes,Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",2.02,22.0,277.0,10873867.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,MODAL (conglomerado),119.26,108.0,289.0,905571.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,2.0,585497.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,,19.0,79.0,82824.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,NUBANK (conglomerado),0.25,2.0,17.0,7935364.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,OMNI (conglomerado),6.12,28.0,166.0,4569483.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,ORIGINAL (conglomerado),72.11,243.0,901.0,3369592.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,PAGBANK-PAGSEGURO (conglomerado),,3.0,3.0,1388670.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,PAN (conglomerado),255.33,1464.0,5095.0,5733561.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,PARANÁ BANCO (conglomerado),176.42,82.0,530.0,464786.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,2.0,6.0,1030.0
2020,3º,Mais de quatro milhões de clientes,Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",15.13,82.0,180.0,5418481.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,PINE (conglomerado),,1.0,5.0,11124.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,PLURAL (conglomerado),,0.0,2.0,5196.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,PORTO SEGURO (conglomerado),41.87,106.0,307.0,2531276.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,16.0,69.0,241363.0
2020,3º,Mais de quatro milhões de clientes,Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",1.11,5.0,76.0,4472840.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,RENDIMENTO (conglomerado),,3.0,18.0,23240.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,RODOBENS (conglomerado),,2.0,4.0,12960.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,SAFRA (conglomerado),362.4,996.0,2882.0,2748317.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,7.0,29252.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,SANTANDER (conglomerado),34.33,1723.0,9604.0,50180892.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,2.0,5.0,14244.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,7.0,20.0,731992.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,4.0,16.0,70051.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,SICREDI (conglomerado),0.19,1.0,3.0,5197523.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,SINOSSERRA (conglomerado),,0.0,2.0,7849.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,SOCIETE GENERALE (conglomerado),,0.0,3.0,714.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,3.0,12.0,4742.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,SOFISA (conglomerado),,17.0,80.0,273589.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,SOROCRED (conglomerado),,4.0,55.0,491804.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,36019.0
2020,3º,Menos de quatro milhões de clientes,Banco/financeira,"VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,2.0,409428.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,VOLKSWAGEN (conglomerado),115.96,45.0,118.0,388049.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,VOLVO (conglomerado),,0.0,3.0,7713.0
2020,3º,Mais de quatro milhões de clientes,Conglomerado,VOTORANTIM (conglomerado),6.1,67.0,890.0,10966653.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,WESTERN UNION (conglomerado),,1.0,3.0,1.0
2020,3º,Menos de quatro milhões de clientes,Conglomerado,YAMAHA MOTOR (conglomerado),,9.0,27.0,190240.0
2020,4º,Grupo Secundário,Conglomerado,ABC-BRASIL (conglomerado),,0.0,2.0,25273.0
2020,4º,Grupo Secundário,Conglomerado,AGIBANK (conglomerado),58.71,60.0,295.0,1021954.0
2020,4º,Grupo Secundário,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,2.0,4.0,403883.0
2020,4º,Grupo Secundário,Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,3.0,10.0,11782.0
2020,4º,Grupo Secundário,Conglomerado,ALFA (conglomerado),,17.0,87.0,413132.0
2020,4º,Grupo Secundário,Conglomerado,ANDBANK (conglomerado),,0.0,1.0,4309.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO ABN AMRO S.A.,,0.0,1.0,156.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO ARBI S.A.,,0.0,3.0,14968.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,,0.0,1.0,27778.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO CSF S.A.,15.86,119.0,229.0,7498821.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO DA AMAZONIA S.A.,,4.0,20.0,539668.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO DE LAGE LANDEN BRASIL S.A.,,0.0,1.0,36118.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO DIGIMAIS S.A.,237.78,64.0,128.0,269148.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO DIGIO S.A.,27.32,40.0,196.0,1463953.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,,22.0,48.0,1078832.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO DO ESTADO DO PARÁ S.A.,,19.0,54.0,846240.0
2020,4º,Top 10,Banco/financeira,BANCO DO NORDESTE DO BRASIL S.A.,1.07,9.0,40.0,8360626.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO FIBRA S.A.,,0.0,2.0,163880.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO INBURSA S.A.,,0.0,1.0,12299.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO JOHN DEERE S.A.,,0.0,1.0,14944.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO LUSO BRASILEIRO S.A.,,0.0,1.0,10292.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO OURINVEST S.A.,,0.0,3.0,40862.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO RIBEIRAO PRETO S.A.,,1.0,1.0,4495.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO SEMEAR S.A.,,1.0,6.0,291493.0
2020,4º,Grupo Secundário,Banco/financeira,BANCO SENFF S.A.,,1.0,6.0,74085.0
