ano,trimestre,instituicao,irregularidade,reclamacoes_procedentes,reclamacoes_total
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",1.0,1.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito",4.0,6.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",0.0,1.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Juros e preços,0.0,1.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,7.0,10.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",1.0,1.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",3.0,4.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Outras irregularidades relacionadas a cartões de crédito,0.0,1.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Outros assuntos não regulados relacionados a cartão de crédito,0.0,3.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Reclamações relacionadas a assuntos diversos,0.0,5.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Recusa de produtos ou serviços,0.0,3.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Renegociação de dívida (exceto cartão de crédito),0.0,7.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Renegociação de dívidas/encargos relacionadas a cartão de crédito,0.0,25.0
2020,4º,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Restrições cadastrais,0.0,17.0
2020,4º,MODAL (conglomerado),Abertura de conta de depósito sem documentação necessária,0.0,2.0
2020,4º,MODAL (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,0.0,1.0
2020,4º,MODAL (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,2.0
2020,4º,MODAL (conglomerado),Falta de transparência na redação de documentos,1.0,1.0
2020,4º,MODAL (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),1.0,1.0
2020,4º,MODAL (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,1.0,5.0
2020,4º,MODAL (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,5.0
2020,4º,MODAL (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,2.0,16.0
2020,4º,MODAL (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,0.0,1.0
2020,4º,MODAL (conglomerado),Irregularidades relacionadas ao atendimento da Ouvidoria,1.0,1.0
2020,4º,MODAL (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,0.0,1.0
2020,4º,MODAL (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",0.0,1.0
2020,4º,MODAL (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),0.0,1.0
2020,4º,MODAL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM",2.0,2.0
2020,4º,MODAL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",2.0,14.0
2020,4º,MODAL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",3.0,8.0
2020,4º,MODAL (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,1.0,2.0
2020,4º,MODAL (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",0.0,4.0
2020,4º,MODAL (conglomerado),Outras irregularidades relacionadas a tarifas,0.0,1.0
2020,4º,MODAL (conglomerado),Reclamações relacionadas a assuntos diversos,0.0,7.0
2020,4º,MODAL (conglomerado),Recusa de produtos ou serviços,0.0,3.0
2020,4º,MODAL (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,1.0
2020,4º,MODAL (conglomerado),"Terminais eletrônicos, internet e aplicativos",0.0,11.0
2020,4º,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",Concessão de crédito (exceto consignado) sem a formalização do título adequado,0.0,1.0
2020,4º,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0.0,3.0
2020,4º,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",Restrições cadastrais,0.0,1.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Concessão de crédito consignado sem a formalização do título adequado,1.0,2.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,1.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Dificuldade na liberação ou substituição de bem,0.0,1.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,2.0,8.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0.0,14.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),7.0,19.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito",3.0,4.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Oferta ou prestação de informação sobre crédito consignado de forma inadequada,1.0,3.0
2020,4º,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,9.0,22.0
2020,4º,NUBANK (conglomerado),Cancelamento de contrato a pedido do cliente não atendido,0.0,1.0
2020,4º,NUBANK (conglomerado),Cobranças diversas,0.0,1.0
2020,4º,NUBANK (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),0.0,1.0
2020,4º,NUBANK (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,1.0
2020,4º,NUBANK (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),1.0,1.0
2020,4º,NUBANK (conglomerado),Recusa de produtos ou serviços,0.0,1.0
2020,4º,NUBANK (conglomerado),"Terminais eletrônicos, internet e aplicativos",0.0,1.0
2020,4º,OMNI (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,0.0,3.0
2020,4º,OMNI (conglomerado),Bloqueio de cartão de crédito,0.0,2.0
2020,4º,OMNI (conglomerado),Cancelamento de contrato a pedido do cliente não atendido,1.0,2.0
2020,4º,OMNI (conglomerado),Cobrança irregular de tarifa relacionada ao cartão de crédito,0.0,2.0
2020,4º,OMNI (conglomerado),Cobranças diversas,0.0,20.0
2020,4º,OMNI (conglomerado),Golpe,0.0,1.0
2020,4º,OMNI (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,2.0,7.0
2020,4º,OMNI (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,0.0,1.0
2020,4º,OMNI (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,1.0,1.0
2020,4º,OMNI (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",2.0,5.0
2020,4º,OMNI (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",0.0,2.0
2020,4º,OMNI (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),7.0,32.0
2020,4º,OMNI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",3.0,12.0
2020,4º,OMNI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito",3.0,4.0
2020,4º,OMNI (conglomerado),Juros e preços,0.0,4.0
2020,4º,OMNI (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,3.0,6.0
2020,4º,OMNI (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",0.0,1.0
2020,4º,OMNI (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",0.0,2.0
2020,4º,OMNI (conglomerado),Recusa de produtos ou serviços,0.0,5.0
2020,4º,OMNI (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,11.0
2020,4º,OMNI (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,0.0,4.0
2020,4º,OMNI (conglomerado),Restrições cadastrais,0.0,10.0
2020,4º,OMNI (conglomerado),"Terminais eletrônicos, internet e aplicativos",0.0,2.0
2020,4º,ORIGINAL (conglomerado),Abertura de conta de depósito com documentação falsa,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Abertura de conta de depósito sem documentação necessária,3.0,4.0
2020,4º,ORIGINAL (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa,5.0,6.0
2020,4º,ORIGINAL (conglomerado),Alteração contratual sem prévio aviso,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,2.0,3.0
2020,4º,ORIGINAL (conglomerado),Ausência de título adequado relativo a cartão de crédito,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Bloqueio de cartão de crédito,0.0,13.0
2020,4º,ORIGINAL (conglomerado),Bloqueio de conta,0.0,19.0
2020,4º,ORIGINAL (conglomerado),Cancelamento de contrato a pedido do cliente não atendido,5.0,10.0
2020,4º,ORIGINAL (conglomerado),Cancelamento de contrato por iniciativa da instituição financeira,0.0,3.0
2020,4º,ORIGINAL (conglomerado),Cartões de débito,0.0,6.0
2020,4º,ORIGINAL (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,20.0,30.0
2020,4º,ORIGINAL (conglomerado),Cobrança irregular de tarifa relacionada ao cartão de crédito,1.0,12.0
2020,4º,ORIGINAL (conglomerado),Cobranças diversas,0.0,13.0
2020,4º,ORIGINAL (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,0.0,2.0
2020,4º,ORIGINAL (conglomerado),Descumprimento contratual,0.0,5.0
2020,4º,ORIGINAL (conglomerado),Descumprimento de ordem judicial,0.0,2.0
2020,4º,ORIGINAL (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,3.0
2020,4º,ORIGINAL (conglomerado),Débito em conta de depósito não autorizado pelo cliente,4.0,10.0
2020,4º,ORIGINAL (conglomerado),Dificuldade para efetuar resgate antecipado de aplicação,0.0,6.0
2020,4º,ORIGINAL (conglomerado),Encaminhamento de instrumentos de pagamento não solicitados,2.0,2.0
2020,4º,ORIGINAL (conglomerado),Golpe,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),0.0,1.0
2020,4º,ORIGINAL (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,2.0,26.0
2020,4º,ORIGINAL (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,108.0
2020,4º,ORIGINAL (conglomerado),Insatisfação com o atendimento prestado por agências,0.0,5.0
2020,4º,ORIGINAL (conglomerado),Irregularidades envolvendo a abertura de conta-salário,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,28.0,73.0
2020,4º,ORIGINAL (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,0.0,13.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento,0.0,1.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,0.0,2.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,0.0,5.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,1.0,3.0
2020,4º,ORIGINAL (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0.0,1.0
2020,4º,ORIGINAL (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",0.0,1.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),3.0,7.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),7.0,26.0
2020,4º,ORIGINAL (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito,0.0,4.0
2020,4º,ORIGINAL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM",1.0,3.0
2020,4º,ORIGINAL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",10.0,24.0
